action = 0;action = 90;action = 180;action = 270
-633.3333;-486.6667;88.3787;-511.1111
-450.0000;-541.6667;89.7113;-482.3529
-1000.0000;-413.3333;87.4848;-340.0000
-486.6667;-500.0000;88.3645;-450.0000
-511.1111;-576.9231;89.2770;-381.2500
-486.6667;-560.0000;91.0569;-450.0000
-607.1429;-541.6667;90.1706;-358.3333
-694.4444;-340.0000;89.6945;-417.6471
-288.2353;-417.6471;87.8874;-371.4286
-340.0000;-908.3333;87.9562;-541.6667
-450.0000;-746.1538;87.5051;-450.0000
-587.5000;-288.2353;89.6735;-352.9412
-600.0000;-388.8889;86.6451;-633.3333
-755.5556;-243.7500;88.3881;-725.0000
-685.7143;-450.0000;89.7113;-323.0769
-312.5000;-611.7647;90.1746;-633.3333
-528.5714;-576.9231;89.2639;-450.0000
-670.0000;-633.3333;89.7029;-266.6667
-600.0000;-725.0000;89.7654;-633.3333
-633.3333;-633.3333;91.0751;-450.0000
-528.5714;-450.0000;91.9447;-450.0000
-541.6667;-633.3333;91.5247;-661.5385
-600.0000;-388.8889;90.5945;-492.3077
-400.0000;-450.0000;88.4164;-560.0000
-450.0000;-633.3333;88.3929;-144.4444
-450.0000;-400.0000;89.2770;-486.6667
-323.0769;-450.0000;90.6021;-486.6667
-560.0000;-633.3333;89.2727;-486.6667
-450.0000;-450.0000;91.9381;-764.2857
-528.5714;-755.5556;90.1626;-482.3529
-482.3529;-511.1111;86.6017;-300.0000
-505.0000;-511.1111;89.7071;-238.4615
-323.0769;-400.0000;87.9268;-381.2500
-450.0000;-725.0000;90.6288;-800.0000
-576.9231;-560.0000;90.1746;-511.1111
-450.0000;-153.8462;89.2683;-676.4706
-450.0000;-877.7778;91.9512;-576.9231
-560.0000;-500.0000;89.3031;-800.0000
-371.4286;-407.6923;90.1184;-358.3333
-587.5000;-492.3077;90.1865;-661.5385
-528.5714;-576.9231;89.7238;-400.0000
-576.9231;-587.5000;89.7529;-670.0000
-890.0000;-633.3333;92.4045;-587.5000
-528.5714;-725.0000;87.5354;-214.2857
-587.5000;-266.6667;87.0536;-238.4615
-572.2222;-492.3077;90.1786;-340.0000
-292.8571;-725.0000;89.7238;-450.0000
-312.5000;-793.7500;91.4972;-511.1111
-700.0000;-700.0000;89.7571;-725.0000
-363.1579;-352.9412;90.9984;-340.0000
-536.8421;-547.0588;89.6777;15.3846
-670.0000;-560.0000;90.6212;-633.3333
-266.6667;-560.0000;89.2944;-560.0000
-587.5000;-450.0000;89.2987;-388.8889
-725.0000;-388.8889;88.8709;-541.6667
-679.1667;-388.8889;91.9512;-528.5714
-560.0000;-450.0000;89.7238;-400.0000
-816.6667;-560.0000;89.7405;-388.8889
-450.0000;-587.5000;88.8348;-300.0000
-536.8421;-587.5000;89.7238;-300.0000
-560.0000;-518.7500;90.1586;-486.6667
-572.2222;-633.3333;91.9447;-633.3333
-1000.0000;-576.9231;90.1905;-547.0588
-607.1429;-706.6667;91.5041;-300.0000
-607.1429;-500.0000;91.5144;-725.0000
-511.1111;-388.8889;87.5405;-890.0000
-541.6667;-450.0000;88.8483;-541.6667
-890.0000;-746.1538;89.7280;-214.2857
-450.0000;-500.0000;89.2814;-541.6667
-266.6667;-450.0000;87.9562;-587.5000
-500.0000;-450.0000;89.2901;-862.5000
-633.3333;-670.0000;91.5213;-560.0000
-300.0000;-764.2857;91.0605;-607.1429
-607.1429;-661.5385;91.5075;-541.6667
-340.0000;-371.4286;89.6945;-500.0000
-340.0000;-607.1429;88.8257;-450.0000
-685.7143;-528.5714;89.7196;-700.0000
-450.0000;-661.5385;88.4023;-700.0000
-661.5385;-300.0000;89.7154;-450.0000
-312.5000;-528.5714;88.3976;-576.9231
-358.3333;-214.2857;86.5908;-661.5385
-492.3077;-746.1538;88.8302;-358.3333
-633.3333;-511.1111;89.7071;-633.3333
-633.3333;-323.0769;89.7196;-500.0000
-243.7500;-300.0000;88.8166;-764.2857
-800.0000;-400.0000;89.7363;-492.3077
-450.0000;-120.0000;89.2814;-706.6667
-371.4286;-633.3333;89.2987;-450.0000
-388.8889;-587.5000;89.6987;-421.0526
-450.0000;-633.3333;89.2770;-388.8889
-492.3077;-158.8235;90.5830;-547.0588
-450.0000;-492.3077;91.0533;-633.3333
-541.6667;-536.8421;91.4798;-381.2500
-388.8889;-323.0769;88.8120;-560.0000
-670.0000;-816.6667;87.5152;-300.0000
-450.0000;-292.8571;87.0641;-560.0000
-292.8571;-547.0588;87.9268;-388.8889
-560.0000;-300.0000;91.4763;-500.0000
-482.3529;-587.5000;89.7446;-587.5000
-676.4706;-746.1538;91.5075;-266.6667
-900.0000;-83.3333;90.6326;-676.4706
-633.3333;-371.4286;91.5041;-890.0000
-312.5000;-511.1111;88.4070;-685.7143
-450.0000;-576.9231;89.7363;-670.0000
-381.2500;-450.0000;91.4937;-560.0000
-725.0000;-528.5714;89.2770;-450.0000
-633.3333;-541.6667;88.8799;-755.5556
-266.6667;-560.0000;89.2814;-450.0000
-816.6667;-633.3333;91.0895;-560.0000
-661.5385;-576.9231;92.4045;-541.6667
-528.5714;-450.0000;89.2770;-288.2353
-1000.0000;-528.5714;91.0823;-706.6667
-417.6471;-492.3077;89.6861;-482.3529
-327.7778;-633.3333;91.0460;-576.9231
-381.2500;-600.0000;88.8438;-587.5000
-327.7778;-450.0000;91.4798;-633.3333
-500.0000;-450.0000;89.2464;-292.8571
-214.2857;-611.7647;89.7488;-587.5000
-547.0588;-725.0000;90.6250;-400.0000
-312.5000;-292.8571;90.1506;-830.7692
-862.5000;-594.7368;91.0751;-587.5000
-450.0000;-600.0000;91.9610;-780.0000
-312.5000;-706.6667;89.6945;-371.4286
-528.5714;-266.6667;88.3929;-656.2500
-607.1429;-725.0000;90.6364;-500.0000
-518.7500;-450.0000;91.9250;-371.4286
-450.0000;-400.0000;88.3834;-576.9231
-492.3077;-388.8889;88.8211;-388.8889
-800.0000;-685.7143;90.6250;-633.3333
-541.6667;-492.3077;90.6174;-576.9231
-862.5000;-450.0000;91.5144;-594.7368
-482.3529;-511.1111;90.1586;-706.6667
-670.0000;-560.0000;88.8393;-312.5000
-541.6667;-541.6667;90.6250;-633.3333
-560.0000;-492.3077;89.3074;-587.5000
-725.0000;-413.3333;91.4868;-292.8571
-670.0000;-528.5714;87.4898;-371.4286
-500.0000;-528.5714;90.6174;-560.0000
-312.5000;-450.0000;87.9219;-352.9412
-816.6667;-266.6667;88.8438;-685.7143
-193.3333;-450.0000;90.1506;-450.0000
-700.0000;-560.0000;89.2987;-358.3333
-661.5385;-120.0000;89.7238;-486.6667
-587.5000;-547.0588;91.5041;-413.3333
-560.0000;-450.0000;90.6288;-400.0000
-816.6667;-400.0000;91.9643;-492.3077
-423.8095;-576.9231;92.3798;-450.0000
-661.5385;-576.9231;92.8513;-541.6667
-725.0000;-266.6667;89.7363;-500.0000
-358.3333;-482.3529;91.0460;-528.5714
-661.5385;-492.3077;91.0714;-560.0000
-492.3077;-350.0000;91.0277;-238.4615
-352.9412;-676.4706;91.4902;-340.0000
-323.0769;-800.0000;91.0714;-450.0000
-511.1111;-500.0000;92.8484;-536.8421
-450.0000;-388.8889;92.4076;-725.0000
-560.0000;-511.1111;93.7398;-587.5000
-560.0000;-266.6667;91.0569;-407.6923
-450.0000;-500.0000;90.6478;-600.0000
-661.5385;-560.0000;92.8542;-685.7143
-266.6667;-725.0000;92.4169;-816.6667
-450.0000;-656.2500;91.9708;-560.0000
-528.5714;-511.1111;91.9512;-486.6667
-292.8571;-340.0000;91.5041;-656.2500
-572.2222;-450.0000;91.4937;-413.3333
-400.0000;-780.0000;90.6326;-312.5000
-661.5385;-266.6667;91.5144;-633.3333
-600.0000;-633.3333;90.1945;-358.3333
-541.6667;-877.7778;92.3891;-350.0000
-266.6667;-511.1111;90.1985;-656.2500
-755.5556;-877.7778;92.8831;-755.5556
-175.0000;-541.6667;90.1626;-312.5000
-656.2500;-511.1111;91.9479;-312.5000
-600.0000;-450.0000;90.1786;-486.6667
-633.3333;-700.0000;91.9414;-292.8571
-780.0000;-541.6667;91.9741;-700.0000
-685.7143;-511.1111;90.6326;-500.0000
-450.0000;-381.2500;91.9414;-560.0000
-450.0000;-200.0000;91.4868;-450.0000
-725.0000;-323.0769;91.9545;-450.0000
-500.0000;-371.4286;91.5006;-518.7500
-518.7500;-340.0000;91.4902;-576.9231
-633.3333;-323.0769;93.2872;-547.0588
-706.6667;-300.0000;91.0678;-500.0000
-407.6923;-492.3077;89.6987;-450.0000
-780.0000;-780.0000;91.5110;-492.3077
-700.0000;-450.0000;91.9643;-755.5556
-576.9231;-511.1111;92.3953;-478.9474
-300.0000;-413.3333;89.7029;-547.0588
-492.3077;-725.0000;89.7321;-340.0000
-518.7500;-266.6667;91.0460;-340.0000
-450.0000;-746.1538;88.8483;-560.0000
-780.0000;-587.5000;92.4199;-560.0000
-340.0000;-358.3333;92.3860;-676.4706
-607.1429;-633.3333;90.6402;-633.3333
-725.0000;-633.3333;91.5247;-500.0000
-633.3333;-560.0000;91.9610;-486.6667
-400.0000;-576.9231;92.3953;-547.0588
-478.9474;-528.5714;91.5041;-528.5714
-266.6667;-656.2500;88.8348;-511.1111
-381.2500;-560.0000;89.7238;-450.0000
-541.6667;-670.0000;89.7488;-340.0000
-541.6667;-560.0000;91.9414;-450.0000
-482.3529;-400.0000;91.0533;-492.3077
-450.0000;-300.0000;89.7071;-417.6471
-371.4286;-292.8571;88.8120;-371.4286
-755.5556;-633.3333;88.4304;-230.0000
-633.3333;-417.6471;91.0533;-633.3333
-725.0000;-292.8571;90.1546;-358.3333
-633.3333;-600.0000;91.0605;-576.9231
-576.9231;-292.8571;89.2683;-407.6923
-528.5714;-500.0000;91.4868;-492.3077
-541.6667;-541.6667;90.6212;-492.3077
-482.3529;-862.5000;91.0678;-541.6667
-576.9231;-500.0000;90.1746;-576.9231
-600.0000;-450.0000;91.0569;-421.0526
-323.0769;-492.3077;89.2464;-478.9474
-417.6471;-381.2500;91.4868;-633.3333
-230.0000;-633.3333;91.0642;-670.0000
-450.0000;-560.0000;91.0460;-340.0000
-511.1111;-725.0000;91.0496;-266.6667
-700.0000;-492.3077;91.5213;-500.0000
-600.0000;-266.6667;89.2683;-547.0588
-576.9231;-450.0000;91.0496;-492.3077
-421.0526;-352.9412;91.9151;-560.0000
-661.5385;-486.6667;91.9643;-862.5000
-413.3333;-518.7500;90.6059;-560.0000
-413.3333;-175.0000;90.5983;-587.5000
-500.0000;-417.6471;90.6098;-633.3333
-633.3333;-816.6667;91.0823;-511.1111
-576.9231;-371.4286;90.1746;-450.0000
-685.7143;-407.6923;91.0423;-352.9412
-175.0000;-594.7368;90.1224;-400.0000
-536.8421;-323.0769;91.4937;-700.0000
-450.0000;-214.2857;89.7029;-633.3333
-633.3333;-388.8889;90.6326;-661.5385
-633.3333;-200.0000;90.1826;-633.3333
-492.3077;-400.0000;90.1626;-450.0000
-536.8421;-388.8889;87.9317;-500.0000
-877.7778;-381.2500;90.1786;-400.0000
-633.3333;-764.2857;92.8542;-600.0000
-323.0769;-478.9474;89.7113;-511.1111
-340.0000;-536.8421;91.4833;-541.6667
-600.0000;-607.1429;91.5144;-541.6667
-560.0000;-400.0000;89.2814;-450.0000
-633.3333;-340.0000;91.5110;-600.0000
-450.0000;-633.3333;91.5075;-511.1111
-450.0000;-381.2500;90.1746;-500.0000
-780.0000;-670.0000;90.2024;-560.0000
-492.3077;-323.0769;88.8438;-633.3333
-576.9231;-518.7500;90.6021;-576.9231
-413.3333;-381.2500;90.1666;-725.0000
-340.0000;-450.0000;87.9708;-528.5714
-492.3077;-200.0000;88.3881;-407.6923
-492.3077;-725.0000;90.1706;-576.9231
-611.7647;-266.6667;91.0569;-842.8571
-450.0000;-587.5000;87.9366;-135.7143
-652.6316;-352.9412;91.9052;-205.5556
-600.0000;-594.7368;91.0678;-528.5714
-587.5000;-352.9412;86.5690;-120.0000
-450.0000;-312.5000;87.9415;-755.5556
-661.5385;-482.3529;90.1666;-266.6667
-371.4286;-352.9412;91.0020;-352.9412
-352.9412;-319.0476;90.5637;-607.1429
-607.1429;-576.9231;90.1666;-358.3333
-633.3333;-450.0000;88.8166;-500.0000
-725.0000;-450.0000;87.0955;-120.0000
-407.6923;-450.0000;89.6987;-633.3333
-500.0000;-541.6667;87.0746;-633.3333
-266.6667;-371.4286;89.6861;-633.3333
-528.5714;-421.0526;88.3693;-312.5000
-288.2353;-600.0000;89.7071;-528.5714
-492.3077;-486.6667;89.2552;-340.0000
-230.0000;-340.0000;84.7720;-371.4286
-560.0000;-388.8889;90.1905;-607.1429
-633.3333;-486.6667;91.4902;-292.8571
-381.2500;-407.6923;89.6987;-413.3333
-572.2222;-450.0000;89.7238;-450.0000
-340.0000;-266.6667;89.2639;-755.5556
-576.9231;-388.8889;88.4117;-560.0000
-511.1111;-661.5385;90.1746;-413.3333
-323.0769;-633.3333;89.2770;-528.5714
-656.2500;-877.7778;90.1826;-560.0000
-541.6667;-230.0000;89.2944;-725.0000
-340.0000;-528.5714;89.7280;-725.0000
-633.3333;-694.4444;91.9643;-816.6667
-518.7500;-492.3077;89.2727;-450.0000
-600.0000;-371.4286;90.6250;-800.0000
-395.0000;-292.8571;87.9022;-500.0000
-560.0000;-492.3077;88.4023;-500.0000
-633.3333;-371.4286;90.6098;-560.0000
-676.4706;-312.5000;90.5983;-450.0000
-700.0000;-285.0000;89.2464;-528.5714
-547.0588;-352.9412;89.7071;-312.5000
-400.0000;-413.3333;88.8166;-340.0000
-340.0000;-560.0000;89.2814;-352.9412
-450.0000;-700.0000;91.5075;-607.1429
-486.6667;-511.1111;91.4833;-576.9231
-450.0000;-450.0000;88.8302;-528.5714
-633.3333;-587.5000;89.2987;-407.6923
-486.6667;-288.2353;90.1345;-340.0000
-407.6923;-547.0588;88.3881;-685.7143
-450.0000;-560.0000;90.1706;-560.0000
-615.0000;-407.6923;89.7071;-755.5556
-518.7500;-492.3077;90.1746;-725.0000
-800.0000;-656.2500;91.5247;-371.4286
-400.0000;-492.3077;90.1466;-340.0000
-144.4444;-371.4286;88.8166;-572.2222
-511.1111;-478.9474;91.0496;-528.5714
-381.2500;-413.3333;87.0378;-587.5000
-371.4286;-541.6667;88.8438;-518.7500
-144.4444;-800.0000;88.3929;-450.0000
-340.0000;-266.6667;88.7847;-511.1111
-661.5385;-587.5000;91.9545;-670.0000
-400.0000;-541.6667;86.6180;-600.0000
-358.3333;-312.5000;87.9219;-576.9231
-633.3333;-633.3333;89.2770;-400.0000
-576.9231;-511.1111;88.8574;-560.0000
-450.0000;-576.9231;90.1746;-528.5714
-500.0000;-312.5000;87.9268;-576.9231
-560.0000;-607.1429;90.6212;-661.5385
-492.3077;-492.3077;91.0642;-816.6667
-741.1765;-450.0000;90.5830;-312.5000
-633.3333;-450.0000;87.5253;-407.6923
-300.0000;-421.0526;90.1426;-486.6667
-450.0000;-352.9412;89.2552;-607.1429
-266.6667;-323.0769;86.5908;-400.0000
-492.3077;-300.0000;90.6021;-572.2222
-587.5000;-358.3333;87.9757;-560.0000
-528.5714;-633.3333;88.8393;-560.0000
-541.6667;-528.5714;88.8348;-400.0000
-358.3333;-587.5000;89.7280;-633.3333
-292.8571;-576.9231;89.6861;-450.0000
-587.5000;-371.4286;87.9611;-560.0000
-518.7500;-450.0000;91.0460;-486.6667
-862.5000;-500.0000;88.4257;-450.0000
-381.2500;-478.9474;88.7617;-205.5556
-153.8462;-862.5000;86.6451;-725.0000
-505.0000;-450.0000;89.2596;-450.0000
-327.7778;-417.6471;89.2201;-381.2500
-633.3333;-652.6316;90.1546;-312.5000
-492.3077;-486.6667;90.1506;-486.6667
-407.6923;-676.4706;89.7071;-541.6667
-482.3529;-541.6667;89.7196;-560.0000
-492.3077;-352.9412;88.8029;-371.4286
-700.0000;-371.4286;87.4949;-358.3333
-755.5556;-230.0000;91.0350;-547.0588
-706.6667;-323.0769;90.5983;-486.6667
-685.7143;-633.3333;88.8075;-395.0000
-541.6667;-685.7143;89.2421;-285.0000
-511.1111;-633.3333;87.9513;-417.6471
-371.4286;-633.3333;90.1345;-340.0000
-505.0000;-340.0000;87.4286;-120.0000
-541.6667;-633.3333;87.4746;-292.8571
-200.0000;-830.7692;88.8393;-541.6667
-492.3077;-580.9524;91.4833;-450.0000
-407.6923;-576.9231;88.3645;-450.0000
-764.2857;-214.2857;88.8348;-656.2500
-685.7143;-358.3333;87.9562;-450.0000
-661.5385;-482.3529;89.7238;-312.5000
-547.0588;-312.5000;88.3503;-450.0000
-500.0000;-292.8571;87.9464;-700.0000
-656.2500;-780.0000;91.0751;-607.1429
-661.5385;-266.6667;87.4695;-340.0000
-200.0000;-587.5000;88.3976;-656.2500
-633.3333;-400.0000;88.7984;-478.9474
-230.0000;-500.0000;89.2683;-594.7368
-587.5000;-450.0000;89.2814;-407.6923
-560.0000;-633.3333;88.3740;-450.0000
-340.0000;-600.0000;85.3570;-560.0000
-607.1429;-413.3333;88.3550;-193.3333
-576.9231;-607.1429;87.9562;-371.4286
-518.7500;-371.4286;88.7938;-312.5000
-528.5714;-560.0000;89.7280;-576.9231
-381.2500;-607.1429;90.1546;-633.3333
-450.0000;-407.6923;87.9268;-547.0588
-685.7143;-413.3333;89.7113;-633.3333
-600.0000;-670.0000;89.2857;-486.6667
-492.3077;-450.0000;87.0483;-518.7500
-238.4615;-587.5000;89.7071;-576.9231
-541.6667;-600.0000;88.3456;-300.0000
-560.0000;-560.0000;88.3598;-205.5556
-541.6667;-780.0000;90.1746;-560.0000
-685.7143;-340.0000;87.9513;-492.3077
-528.5714;-505.0000;88.3881;-450.0000
-312.5000;-371.4286;89.2727;-676.4706
-656.2500;-500.0000;91.9512;-746.1538
-746.1538;-214.2857;90.1506;-518.7500
-547.0588;-511.1111;88.8120;-518.7500
-576.9231;-247.3684;88.7892;-560.0000
-505.0000;-450.0000;88.8029;-560.0000
-576.9231;-417.6471;89.2464;-340.0000
-633.3333;-560.0000;88.8075;-300.0000
-780.0000;-755.5556;89.2901;-381.2500
-340.0000;-478.9474;89.6903;-450.0000
-670.0000;-312.5000;88.8438;-547.0588
-528.5714;-371.4286;89.6903;-511.1111
-266.6667;-358.3333;87.4542;-725.0000
-725.0000;-450.0000;88.8393;-587.5000
-600.0000;-358.3333;87.5000;-407.6923
-528.5714;-371.4286;88.3787;-600.0000
-670.0000;-388.8889;89.2944;-706.6667
-633.3333;-450.0000;87.9366;-388.8889
-214.2857;-587.5000;87.0431;-340.0000
-413.3333;-450.0000;88.3693;-725.0000
-816.6667;-492.3077;87.9562;-560.0000
-780.0000;-400.0000;87.0641;-492.3077
-518.7500;-500.0000;87.9121;-381.2500
-500.0000;-450.0000;87.4746;-450.0000
-505.0000;-511.1111;87.4542;-371.4286
-492.3077;-450.0000;89.2552;-633.3333
-741.1765;-300.0000;88.8120;-292.8571
-450.0000;-842.8571;89.7280;-266.6667
-450.0000;-450.0000;88.8393;-685.7143
-388.8889;-633.3333;88.8348;-450.0000
-323.0769;-607.1429;87.9268;-323.0769
-144.4444;-661.5385;87.9464;-528.5714
-358.3333;-576.9231;87.0431;-323.0769
-450.0000;-407.6923;87.9268;-352.9412
-633.3333;-600.0000;87.5101;-200.0000
-755.5556;-633.3333;88.4117;-400.0000
-541.6667;-486.6667;88.3693;-450.0000
-511.1111;-266.6667;86.6017;-450.0000
-450.0000;-576.9231;89.6945;-511.1111
-685.7143;-890.0000;88.8438;-266.6667
-352.9412;-153.8462;87.8776;-505.0000
-381.2500;-358.3333;86.5854;-266.6667
-587.5000;-450.0000;86.5471;-352.9412
-300.0000;-450.0000;87.4644;-587.5000
-633.3333;-528.5714;88.3787;-518.7500
-358.3333;-492.3077;87.9219;-518.7500
-576.9231;-725.0000;87.9366;-547.0588
-755.5556;-482.3529;90.1706;-541.6667
-576.9231;-371.4286;88.8075;-450.0000
-576.9231;-450.0000;89.2857;-746.1538
-600.0000;-413.3333;89.2421;-505.0000
-266.6667;-536.8421;88.3503;-371.4286
-340.0000;-633.3333;87.9611;-600.0000
-400.0000;-327.7778;87.9072;-560.0000
-450.0000;-725.0000;87.9415;-340.0000
-700.0000;-266.6667;87.9464;-576.9231
-576.9231;-560.0000;87.5101;-300.0000
-685.7143;-500.0000;87.9611;-560.0000
-633.3333;-238.4615;88.8302;-661.5385
-661.5385;-685.7143;89.2987;-450.0000
-450.0000;-780.0000;89.2857;-518.7500
-511.1111;-450.0000;88.8075;-576.9231
-106.2500;-450.0000;86.5854;-587.5000
-600.0000;-450.0000;87.9757;-633.3333
-560.0000;-450.0000;90.1385;-417.6471
-661.5385;-725.0000;87.0431;-417.6471
-450.0000;-528.5714;87.9219;-266.6667
-600.0000;-700.0000;88.4023;-541.6667
-633.3333;-450.0000;89.7238;-661.5385
-450.0000;-323.0769;88.8029;-547.0588
-541.6667;-576.9231;89.2552;-388.8889
-800.0000;-300.0000;88.8348;-633.3333
-450.0000;-560.0000;85.7374;-541.6667
-706.6667;-340.0000;87.0431;-407.6923
-486.6667;-725.0000;90.1706;-600.0000
-300.0000;-518.7500;87.4848;-450.0000
-450.0000;-541.6667;86.1943;-560.0000
-800.0000;-492.3077;86.6343;-371.4286
-511.1111;-312.5000;89.6777;-560.0000
-528.5714;-528.5714;86.5908;-388.8889
-661.5385;-670.0000;87.9562;-400.0000
-417.6471;-413.3333;87.9121;-500.0000
-500.0000;-482.3529;87.4898;-670.0000
-388.8889;-407.6923;87.5000;-607.1429
-238.4615;-492.3077;90.1385;-725.0000
-560.0000;-670.0000;87.9366;-323.0769
-450.0000;-576.9231;89.7154;-611.7647
-541.6667;-511.1111;87.5253;-670.0000
-541.6667;-413.3333;87.4644;-243.7500
-518.7500;-1000.0000;87.1007;-633.3333
-560.0000;-528.5714;88.3834;-371.4286
-700.0000;-541.6667;87.9170;-189.4737
-511.1111;-560.0000;89.7071;-511.1111
-800.0000;-500.0000;89.2857;-607.1429
-633.3333;-633.3333;87.0641;-69.2308
-560.0000;-528.5714;87.9366;-292.8571
-511.1111;-633.3333;89.2814;-492.3077
-400.0000;-400.0000;88.3976;-661.5385
-670.0000;-358.3333;88.8438;-661.5385
-352.9412;-340.0000;88.3598;-700.0000
-266.6667;-340.0000;87.0167;-587.5000
-560.0000;-243.7500;87.0431;-633.3333
-706.6667;-450.0000;87.9366;-780.0000
-560.0000;-560.0000;85.2379;-175.0000
-576.9231;-371.4286;86.6071;-633.3333
-633.3333;-576.9231;88.3740;-358.3333
-587.5000;-407.6923;89.2464;-518.7500
-518.7500;-725.0000;88.8348;-492.3077
-486.6667;-450.0000;86.1663;-266.6667
-450.0000;-541.6667;87.5051;-600.0000
-607.1429;-541.6667;87.0588;-388.8889
-450.0000;-450.0000;88.3693;-560.0000
-560.0000;-685.7143;90.1706;-607.1429
-560.0000;-633.3333;88.3598;-175.0000
-450.0000;-388.8889;88.7847;-371.4286
-725.0000;-725.0000;89.7196;-560.0000
-482.3529;-450.0000;86.9955;-340.0000
-482.3529;-600.0000;87.8973;-57.1429
-725.0000;-541.6667;88.3976;-706.6667
-685.7143;-340.0000;87.5051;-450.0000
-587.5000;-482.3529;88.8029;-300.0000
-486.6667;-492.3077;89.2596;-685.7143
-407.6923;-528.5714;87.4797;-576.9231
-755.5556;-413.3333;87.5051;-500.0000
-576.9231;-230.0000;87.0588;-541.6667
-266.6667;-611.7647;89.2421;-482.3529
-670.0000;-746.1538;89.2944;-500.0000
-700.0000;-670.0000;87.5405;-685.7143
-700.0000;-633.3333;89.2814;-600.0000
-652.6316;-541.6667;89.2639;-450.0000
-312.5000;-607.1429;87.4644;-407.6923
-312.5000;-921.4286;88.3740;-560.0000
-607.1429;-511.1111;88.8348;-371.4286
-340.0000;-725.0000;89.2683;-407.6923
-780.0000;-685.7143;91.9610;-492.3077
-633.3333;-528.5714;90.6250;-492.3077
-214.2857;-421.0526;87.0325;-528.5714
-450.0000;-450.0000;88.3787;-214.2857
-670.0000;-633.3333;87.0798;-633.3333
-890.0000;-230.0000;88.4023;-607.1429
-492.3077;-450.0000;88.8393;-661.5385
-450.0000;-700.0000;84.8583;-100.0000
-327.7778;-842.8571;88.8529;-862.5000
-450.0000;-300.0000;88.3787;-607.1429
-492.3077;-576.9231;88.3598;-417.6471
-450.0000;-600.0000;89.2727;-541.6667
-560.0000;-725.0000;87.0693;-358.3333
-877.7778;-492.3077;87.0746;-230.0000
-340.0000;-450.0000;87.0641;-528.5714
-388.8889;-388.8889;88.3834;-600.0000
-560.0000;-450.0000;87.9464;-407.6923
-587.5000;-500.0000;87.9268;-323.0769
-340.0000;-200.0000;86.1551;-587.5000
-476.1905;-780.0000;90.1345;-312.5000
-407.6923;-528.5714;88.3740;-576.9231
-492.3077;-541.6667;89.2639;-587.5000
-587.5000;-780.0000;87.0483;-371.4286
-528.5714;-340.0000;89.6945;-656.2500
-633.3333;-661.5385;86.1775;-528.5714
-450.0000;-528.5714;87.9415;-661.5385
-518.7500;-670.0000;87.9317;-323.0769
-587.5000;-576.9231;86.6071;-706.6667
