action = 0;action = 180
-155.8140;76.3391
-239.7059;85.5753
-138.4615;80.3988
-164.9635;82.3106
-156.6667;85.4894
-213.1387;85.1037
-183.5938;80.0590
-167.3611;84.1256
-166.2420;84.5070
-128.8000;78.6947
-159.2857;81.3559
-183.0882;81.8528
-160.8974;84.5137
-136.2416;83.1561
-173.0496;81.3480
-150.0000;84.5269
-216.5468;84.1593
-169.2308;83.1990
-155.9748;83.0842
-157.1429;80.7758
-230.0000;84.6186
-186.3014;81.3084
-175.0000;79.9915
-154.4218;84.1054
-158.3893;84.0919
-187.9195;85.4955
-154.4218;85.0404
-177.0370;82.3256
-176.9231;83.6657
-197.0803;84.1727
-126.4706;82.3181
-156.3910;85.1289
-176.7742;85.9275
-159.2357;84.5070
-180.6897;84.5860
-215.3333;85.4894
-161.1511;79.5002
-169.3878;82.2354
-141.6667;81.4189
-217.7778;83.2558
-139.5161;79.6296
-240.1316;86.8825
-209.6296;82.7907
-266.6667;85.0974
-182.6389;82.7250
-192.8058;79.0343
-161.5385;78.5320
-199.3197;85.0404
-195.8621;85.9873
-150.4065;79.6382
-183.3333;83.7416
-132.3944;82.7396
-218.4211;87.8194
-179.5082;82.4222
-156.1644;82.7103
-167.5676;82.6956
-146.0526;81.7291
-186.3014;84.1121
-115.3846;79.9321
-136.9231;80.0422
-152.7027;79.4218
-228.3582;83.2629
-115.3846;80.3988
-201.3699;85.9813
-164.2857;82.1824
-195.3020;83.1561
-182.8571;84.6186
-186.6197;84.6056
-171.0145;84.6317
-170.7692;81.8987
-161.5385;81.7989
-211.1842;86.8825
-153.2374;82.7615
-130.2326;81.9064
-126.0274;83.6449
-188.2759;86.4544
-175.0000;83.2770
-179.1045;80.4734
-180.6897;84.1189
-208.3333;82.8125
-186.0000;85.4894
-184.6154;84.5991
-225.6579;86.4140
-172.9323;81.4111
-158.3333;82.8125
-167.9487;84.0444
-176.9784;81.8297
-204.7297;88.7755
-167.5676;84.5663
-166.9118;81.3875
-201.2739;84.0376
-160.1351;84.5663
-160.1351;86.4371
-154.4776;83.2629
-184.8921;85.5570
-203.7313;83.2629
-278.4000;85.6421
-169.3878;82.7029
-171.1268;84.1391
-155.8140;81.9064
-168.8889;82.7907
-213.1944;85.0594
-168.8889;83.2558
-164.3411;83.7621
-149.6454;79.9491
-189.1026;81.2287
-172.9927;82.3106
-168.7023;79.5694
-227.4809;83.2841
-149.3333;82.6809
-160.3053;85.1414
-199.2647;85.5753
-147.1014;80.4403
-205.9603;86.4198
-125.0000;80.0253
-104.6512;80.5146
-146.9388;81.7680
-181.2030;85.1289
-154.4218;85.0404
-173.1034;85.5202
-175.0000;87.8608
-160.8974;85.4522
-144.4444;83.1274
-213.1387;86.5002
-125.8278;80.8003
-120.0000;81.7447
-158.8235;85.0021
-158.3333;84.2061
-171.0145;84.1660
-127.8571;81.8220
-148.6301;82.7103
-165.7718;85.0276
-171.1268;86.0051
-212.1622;85.0340
-164.6617;83.2700
-198.5714;85.0847
-165.2482;84.1458
-156.9343;83.2416
-173.2026;85.4708
-154.4218;78.0280
-142.0000;79.4043
-223.5294;82.1900
-180.2548;83.5681
-133.1126;81.7369
-215.2866;86.8545
-161.1511;82.2956
-214.2857;84.6186
-172.9323;82.3405
-232.3741;82.2956
-182.0513;84.5137
-149.2188;79.5953
-197.0803;81.8451
-171.1268;80.8736
-201.3699;86.4486
-187.3134;83.2629
-176.9784;79.9661
-196.4539;84.1458
-182.4324;82.6956
-221.5385;84.6835
-178.9855;83.7003
-156.9343;81.8451
-177.1654;80.9945
-114.0940;78.9451
-206.9767;85.6179
-156.3910;82.8052
-184.3537;84.1054
-216.3399;87.3455
-189.0511;84.6382
-175.0000;81.4189
-182.4324;83.6310
-212.1622;86.4371
-188.6525;85.5447
-216.6667;84.6706
-198.5714;84.6186
-149.3333;83.6170
-121.5278;81.3243
-180.6897;85.5202
-192.1875;83.7690
-176.9784;82.7615
-121.5827;81.3638
-153.2895;84.0716
-189.4737;85.9455
-207.6923;85.0658
-188.2759;82.7176
-247.7941;83.2487
-152.0833;81.3243
-175.0000;82.2881
-160.3053;82.3554
-188.0952;83.7826
-182.4324;85.9694
-156.9343;82.7761
-147.2868;80.5146
-186.6197;84.1391
-186.6197;85.0721
-161.9048;84.1054
-155.6338;84.6056
-159.7222;83.6587
-143.5714;83.6864
-209.8592;85.0721
-129.4964;80.8979
-175.0000;85.9932
-112.1429;81.3559
-171.5190;84.5004
-137.2549;83.1274
-168.1250;85.4274
-136.2416;85.0276
-195.3020;85.4955
-197.9167;86.9270
-179.1045;83.2629
-130.2326;78.6588
-124.3421;82.6661
-191.3907;86.8880
-176.9231;82.7323
-217.7778;85.1163
-162.3077;82.3629
-140.1408;82.7396
-160.7407;81.3953
-200.7194;84.6252
-170.8955;83.7278
-123.1884;79.5089
-208.9041;86.4486
-156.6667;83.1489
-107.5472;83.5540
-120.0000;80.9302
-154.4776;83.2629
-179.1045;82.7980
-148.6301;81.7757
-103.7037;80.4651
-157.4468;82.7469
-182.2368;85.4770
-158.2609;79.2453
-210.6870;83.2841
-194.9275;84.6317
-183.5938;80.9865
-175.0000;82.7250
-181.0219;85.1037
-153.8462;81.7989
-101.3072;80.3153
-171.2329;82.7103
-167.1429;82.7542
-163.6986;85.5140
-160.5263;82.6661
-161.1511;83.2274
-167.9487;87.3294
-154.4218;85.9754
-141.6667;80.4899
-172.9323;82.3405
-177.1654;80.9945
-191.3907;80.8003
-131.1594;79.0432
-214.2857;86.4428
-167.3611;82.7250
-121.6418;80.0085
-151.4286;83.2203
-169.2308;82.7323
-154.4776;80.4734
-208.0000;81.4737
-189.8649;82.2279
-197.2973;82.6956
-197.2973;85.5017
-178.4810;80.7430
-225.6000;82.8632
-165.2482;79.9491
-131.5789;79.8552
-202.1127;84.1391
-203.4483;84.1189
-157.9310;80.8493
-143.6242;84.0919
-205.5556;85.0594
-168.5039;83.3123
-189.8649;82.2279
-188.2759;85.9873
-197.7444;84.6641
-168.7023;81.8911
-133.5616;81.7757
-225.9259;84.1860
-230.7692;85.9992
-135.1145;80.0338
-170.7692;83.2911
-231.6176;85.1100
-208.9041;82.7103
-215.4412;82.7834
-198.4496;80.5146
-169.2308;79.4654
-165.7718;84.0919
-121.4286;80.3069
-200.0000;86.0642
-186.6197;84.1391
-169.5364;83.6100
-126.2411;83.2132
-145.3237;84.1593
-191.6667;85.1351
-135.7143;84.0580
-148.1203;84.1994
-104.4872;82.6365
-127.8571;81.3559
-125.8278;82.6735
-206.8027;87.3778
-141.4634;80.1010
-110.6383;79.9491
-135.1145;79.5694
-151.0067;83.1561
-149.0566;84.4938
-182.6389;85.5263
-186.6197;84.6056
-187.3134;81.4032
-128.8591;80.8167
-153.2895;82.1976
-137.4101;79.5002
-156.3910;83.7347
-182.8571;83.2203
-200.7194;83.6934
-150.0000;82.6513
-128.1481;82.3256
-152.7027;81.2925
-149.6454;81.3480
-160.7407;84.1860
-189.1026;85.4522
-199.3671;85.4398
-173.0496;82.2806
-196.1538;85.9215
-132.3944;80.8736
-151.0067;85.0276
-170.7692;84.2194
-136.9231;81.4346
-162.3077;82.8270
-186.9565;81.8374
-181.2030;81.8758
-231.5068;82.7103
-143.5115;80.4981
-146.9388;81.3005
-173.1544;82.2203
-136.8056;79.9236
-161.9048;81.3005
-216.3399;87.3455
-128.1481;78.6047
-189.4737;86.8825
-154.4776;83.2629
-167.7632;83.6031
-153.2895;85.9455
-167.7632;86.4140
-152.7027;84.5663
-149.6454;84.6121
-143.5714;83.6864
-205.9603;87.8246
-137.4101;84.1593
-175.0000;86.8376
-175.0000;87.3724
-140.1408;83.2061
-173.1034;83.6518
-187.3134;82.3331
-150.3448;83.1847
-215.4412;87.4365
-156.9343;81.3796
-194.3662;84.6056
-155.9748;85.4336
-180.8511;83.6795
-157.4468;84.6121
-164.9635;82.3106
-179.2308;79.1139
-222.5564;84.6641
-176.9231;80.8655
-219.5946;85.0340
-185.4962;85.6057
-217.6056;84.1391
-212.0567;81.8143
-212.1622;81.2925
-216.4384;85.0467
-157.4468;80.8817
-176.9784;81.3638
-234.1772;87.3185
-147.5000;83.0769
-220.1493;82.7980
-113.1783;80.0506
-200.0000;85.3961
-168.7023;79.1051
-223.5294;82.7834
-217.9688;80.5228
-214.2857;84.5729
-215.3333;83.6170
-164.9635;79.9831
-193.8356;81.7757
-160.3053;80.0338
-203.4483;81.7834
-146.2687;81.4032
-189.4737;86.4140
-200.7813;80.0590
-198.5714;81.8220
-125.0000;80.4899
-138.4615;83.1990
-166.2420;86.3850
-130.7692;83.1990
-200.7194;84.6252
-178.5714;84.0580
-164.0000;85.0213
-121.4765;81.7524
-180.5369;85.4955
-112.1429;83.2203
-154.4218;83.1704
-201.3699;84.5794
-173.1034;85.5202
-169.3878;84.1054
-168.8889;85.1163
-197.2973;87.8401
-197.0803;86.9657
-141.8440;78.5502
-171.5190;86.3792
-186.6197;83.2061
-186.6197;86.0051
-142.0000;83.1489
-143.6242;80.3488
-183.6478;84.4938
-210.0671;85.0276
-132.3944;83.2061
-192.8058;83.6934
-214.2857;85.0847
-215.3846;84.1324
-158.3333;80.9544
-193.8931;85.1414
-137.8378;83.6310
-197.9167;84.5925
-183.3333;82.3480
-121.4765;80.8167
-197.9167;85.5263
-183.0882;83.7140
-141.8440;83.2132
-201.9608;87.3455
-164.0000;82.6809
-192.3077;85.5325
-189.9225;83.2982
-182.8571;85.5508
-228.4722;85.9932
-143.5115;80.0338
-195.3020;85.0276
-159.2857;80.4237
-260.6557;83.8099
-184.8921;83.6934
-191.1765;83.7140
-94.6154;78.6498
-169.3878;83.1704
-190.7143;84.6186
-172.8000;81.4737
-194.3662;83.6726
-148.9051;82.3106
-153.8462;83.2911
-167.3611;85.0594
-195.3020;81.2846
-175.0000;80.0590
-165.5172;83.1847
-137.4101;81.3638
-159.2857;82.2881
-216.4384;88.7850
-188.2759;83.6518
-194.3662;82.7396
-163.3803;79.9406
-140.1408;80.8736
-148.1203;80.0169
-144.4444;83.1274
-184.9398;81.6195
-175.0000;80.3905
-189.0511;84.1727
-153.8462;83.1990
-131.5789;82.6661
-203.9474;83.6031
-214.2857;85.5936
-191.8367;82.7029
-215.3846;85.0658
-206.0150;84.1994
-168.7023;81.8911
-196.4539;84.6121
-195.5224;84.1927
-149.2188;80.9865
-197.7444;82.8052
-204.8193;84.4473
-178.8732;83.6726
-193.8356;82.7103
-213.1387;84.6382
-165.5172;81.3163
-172.8682;82.3703
-198.4496;81.4424
-176.9784;80.4320
-199.2000;81.4737
-208.3333;80.0253
-197.9167;81.7912
-167.1429;78.5593
-250.7246;82.3031
-197.5410;79.1842
-210.8696;80.4403
-209.8592;81.8066
-128.8591;79.4130
-132.0313;78.6678
-178.8732;81.3401
-172.7273;79.6553
-180.6897;82.2505
-190.2778;82.7250
-223.0159;83.3193
-149.2188;75.8853
-296.3235;84.1794
-135.7143;80.4237
-216.4384;85.5140
-207.3529;82.7834
-201.2739;83.0986
-161.9048;79.8980
-238.4615;81.5359
-176.9231;84.5991
-202.2901;81.4268
-199.3671;84.0307
-163.3803;82.2731
-220.1493;80.4734
-192.8058;82.7615
-200.7813;80.9865
-192.1875;79.5953
-135.7143;80.8898
-221.1679;85.1037
-211.8110;79.6039
-162.3077;80.5063
-175.0000;80.8248
-170.6349;75.9056
-210.8696;79.9746
-127.5862;81.3163
-203.7313;83.7278
-163.3803;80.4071
-152.7027;82.2279
-172.9927;84.1727
-171.2329;82.2430
-187.5817;85.9395
-194.7712;83.5961
-240.4762;82.8559
-203.7313;83.7278
-214.2857;83.3193
-207.3529;83.2487
-165.2482;82.2806
-217.7778;80.9302
-250.7246;81.8374
-185.1852;83.2558
-202.6846;83.6240
-224.4604;79.9661
-161.9048;81.7680
-140.6250;80.0590
-161.5385;81.7989
-157.4468;80.8817
-156.9343;79.9831
-225.0000;81.4189
-104.4872;81.2287
-185.4962;83.7484
-156.9343;84.1727
-148.6301;83.6449
-217.7778;84.1860
-173.1034;83.6518
-178.8732;85.5386
-160.5263;86.8825
-151.0067;85.4955
-146.6667;84.9251
-200.0000;85.9992
-169.3878;78.0280
-190.2778;83.6587
-142.0000;82.6809
-137.6543;82.1215
-172.8000;79.6211
-232.3741;83.6934
-184.6154;77.5986
-212.2581;82.6439
-185.8268;76.8226
-240.6452;86.3966
-161.1511;81.3638
-211.0345;85.9873
-246.9231;83.7553
-191.3907;84.5466
-173.0496;82.2806
-172.9323;81.4111
-201.9608;84.0648
-137.4101;82.2956
-185.4962;80.0338
-243.7500;84.5925
-180.5369;83.1561
-173.2919;85.8914
-200.7194;82.7615
-137.8378;80.3571
-173.2484;84.9765
-144.4444;79.6125
-187.9195;82.6882
-198.6755;85.0149
-175.0000;82.3181
-169.2308;82.2656
-116.9014;81.3401
-219.8582;86.4773
-175.0000;86.3908
-195.5224;84.6577
-161.1511;78.1025
-178.8732;82.2731
-184.3537;84.1054
-173.1034;85.5202
-187.6923;79.1139
-184.1060;82.2052
-193.3333;86.4255
-173.1034;84.1189
-194.7712;82.1900
-155.0725;80.4403
-177.2358;78.7127
-169.3878;83.1704
-180.6897;84.5860
-236.7347;82.2354
-104.6512;78.1949
-164.2857;84.0580
-180.6897;81.3163
-145.3237;78.5684
-158.8235;81.3875
-213.1944;80.8574
-189.4737;79.5522
-205.5556;83.6587
-234.0741;84.1860
-206.8027;82.2354
-178.9855;83.7003
-181.0219;78.1210
-175.0000;81.3243
-182.4324;81.7602
-231.5068;85.9813
-221.4286;84.0580
-184.8921;80.8979
-173.1544;82.2203
-197.0803;79.9831
-192.1875;81.9140
-130.0654;82.6587
-135.7143;82.2881
-227.4809;81.8911
-227.6596;84.6121
-221.5385;82.8270
-181.2030;82.8052
-180.8511;82.2806
-216.4384;84.1121
-160.0000;81.1563
-144.4444;82.7250
-194.3662;81.8066
-157.5949;84.5004
-210.0671;84.0919
-136.2963;80.4651
-171.1268;81.8066
-149.3333;80.8085
-211.1842;83.1346
-186.6197;82.7396
-242.2222;81.8605
-184.6154;83.6657
-182.8571;82.7542
-189.8649;86.4371
-215.4412;83.7140
-142.7586;82.7176
-232.8947;85.4770
-165.2482;82.2806
-195.5224;80.0085
-172.8682;81.4424
-168.8889;84.6512
-180.6897;82.2505
-196.7105;84.5400
-184.6154;81.7989
-211.0345;82.7176
-134.0426;80.8817
-219.3548;81.9444
-164.9635;80.9141
-145.3846;78.1857
-222.6667;86.4255
-197.9167;81.7912
-206.8027;85.9754
-164.9635;78.1210
-184.8921;82.7615
-202.1127;84.6056
-229.1971;84.1727
-165.5172;82.2505
-171.2329;81.7757
-146.1538;79.4654
-233.0986;85.0721
-152.0833;79.9236
-191.1765;81.3875
-168.8889;83.2558
-169.0647;80.8979
-171.0145;80.4403
-180.5369;82.6882
-201.3699;84.5794
-212.1622;85.5017
-190.9677;84.9893
-187.9195;83.6240
-126.0274;78.9720
-135.1724;80.3822
-207.1429;83.5891
-240.2878;82.2956
-181.3953;80.0506
-193.3333;86.4255
-213.1387;83.7072
-141.0959;79.9065
-164.9635;82.7761
-169.5364;83.1418
-145.3846;79.1139
-170.7692;79.1139
-159.2357;85.4460
-184.8921;82.7615
-189.9225;85.6179
-176.9231;82.2656
-215.3846;85.0658
-147.8873;81.3401
-139.1304;83.5400
-156.9343;84.6382
-186.6197;83.6726
-107.2464;80.9060
-137.4101;82.2956
-150.0000;81.4189
-199.2000;82.4000
-182.2368;86.4140
-141.8440;81.8143
-171.6867;84.9186
-196.4539;86.0110
-178.8732;85.5386
-180.8511;83.2132
-154.4776;81.8681
-189.4737;81.8758
-216.6667;85.1351
-178.7671;85.5140
-153.2374;80.8979
-155.4839;83.1130
-141.6667;81.8834
-197.9167;86.4601
-155.0725;84.1660
-172.9927;82.3106
-211.1842;84.0716
-192.3077;82.2656
-171.0145;81.3717
-163.0435;81.3717
-213.1944;85.0594
-106.7669;79.5522
-170.7692;80.0422
-278.6885;81.9596
-175.0000;82.7250
-288.7218;82.3405
-219.5946;85.5017
-191.8367;81.3005
-275.0000;83.7416
-197.2973;85.9694
-171.0145;82.7688
-189.8649;82.6956
-177.0370;78.1395
-211.0345;80.8493
-159.2857;79.4915
-205.5556;81.7912
-163.6986;83.6449
-184.1060;85.4832
-204.7297;84.5663
-193.8931;80.9624
-162.6866;79.0786
-232.2148;84.0919
-156.6667;84.0851
-194.3662;81.3401
-169.2308;83.6657
-166.6667;82.3480
-134.6667;84.0851
-148.1203;83.2700
-149.6454;82.7469
-147.5000;80.1261
-129.1667;81.7912
-208.6331;85.0911
-187.2611;84.5070
-139.1304;81.3717
-159.7222;81.3243
-209.8592;86.9381
-171.1268;79.0076
-193.8931;84.6771
-191.8367;85.0404
-147.8873;82.7396
-167.3611;83.6587
-181.2030;81.4111
-176.9231;83.1990
-133.5616;81.3084
-176.9231;84.1324
-146.7949;83.1058
-247.3684;87.4525
-124.4898;81.3005
-130.2326;82.8342
-157.8125;79.5953
-184.8921;81.3638
-190.7143;83.6864
-208.9041;84.1121
-178.9855;82.3031
-126.7176;80.4981
-192.3077;86.9325
-183.0882;82.7834
-140.6250;84.9573
-223.0769;84.5991
-193.3333;84.5532
-201.3699;84.5794
-222.1429;86.0169
-146.9388;84.1054
-140.1408;82.7396
-175.0000;83.2770
-214.2857;85.5508
-173.2484;84.9765
-133.5616;81.3084
-145.3237;80.8979
-193.3333;82.7907
-178.7671;85.0467
-193.8356;80.8411
-162.2517;85.4832
-149.3333;85.0213
-170.8955;82.7980
-217.6056;86.0051
-96.1240;78.1949
-160.3053;81.8911
-208.9041;81.7757
-258.1395;85.6179
-178.8732;83.6726
-156.3910;80.0169
-175.0000;83.6310
-171.1268;81.3401
-172.9927;86.0347
-163.0435;84.1660
-103.4247;79.9065
-175.0000;83.1633
-134.6667;80.3404
-192.3077;84.1324
-165.2482;82.7469
-162.8931;84.4938
-131.1594;80.9060
-178.5714;86.4024
-158.3893;83.6240
-214.2857;83.2700
-167.7632;85.9455
-224.5902;82.8848
-151.4286;81.8220
-171.0145;84.1660
-192.1875;84.2327
-146.0526;82.1976
-175.0000;81.9140
-151.6340;83.5961
-117.1975;82.6291
-206.4286;84.1525
-185.4962;82.8198
-195.6250;86.3675
-178.9855;82.3031
-178.6667;85.4894
-196.4539;85.5447
-161.5385;84.5991
-202.6846;82.2203
-194.4882;80.9945
-175.0000;82.7542
-180.8511;83.2132
-158.8235;84.1794
-204.7297;86.4371
-186.3014;82.7103
-210.8696;81.3717
-203.1496;82.3852
-216.3399;82.6587
-163.1902;85.4086
-150.7353;83.2487
-161.1511;82.7615
-206.3291;84.5004
-176.7742;84.5203
-221.1679;82.3106
-246.1538;82.2656
-218.2390;88.2529
-178.8732;84.6056
-164.0000;82.6809
-216.5468;83.6934
-205.5556;84.2460
-220.4724;80.9945
-149.6454;79.4828
-152.7027;77.5510
-134.0426;82.2806
-223.5294;86.8769
-186.3014;79.9065
-198.6755;82.6735
-168.2927;80.5637
-152.7027;82.2279
-160.7407;83.2558
-159.3496;80.1010
-205.1095;87.8967
-146.9388;82.2354
-217.7778;82.3256
-191.1765;81.3875
-224.0310;83.2982
-231.7460;84.7094
-101.4085;78.5411
-180.8511;84.6121
-148.6301;83.1776
-175.0000;84.6186
-156.9343;81.8451
-159.2857;79.9576
-168.7023;82.3554
-206.9767;83.2982
-138.2166;83.0986
-198.5714;85.0847
-162.8931;84.4938
-193.8931;83.7484
-159.2857;83.2203
-177.0370;85.5814
-175.0000;81.8220
-201.2739;85.4460
-140.8759;79.9831
-191.1765;83.2487
-221.1679;86.0347
-149.3333;83.6170
-163.6986;81.3084
-184.6154;83.1990
-183.0882;84.1794
-169.3878;83.1704
-83.3333;78.9362
-123.0769;82.2656
-147.6821;83.1418
-206.8027;84.5729
-208.3333;82.8125
-175.0000;82.1976
-180.8511;79.0165
-204.7297;81.7602
-175.0000;80.9222
-107.2464;74.8518
-241.3793;83.1847
-146.2687;80.9383
-161.9048;80.3655
-157.9310;81.7834
-226.2712;81.5281
-166.9118;80.4569
-197.9167;84.1256
-182.6389;84.1256
-161.9048;79.1491
-198.6755;82.6735
-162.2517;84.5466
-181.2030;82.8052
-200.0000;85.0658
-72.3881;74.8943
-166.2420;85.9155
-173.1034;85.5202
-173.0496;81.3480
-180.3922;84.0648
-161.9048;83.1704
-189.0511;81.8451
-136.8056;80.3905
-228.4722;89.2615
-184.6154;85.0658
-173.0496;84.1458
-159.7222;82.7250
-222.5564;84.1994
-187.9195;82.6882
-187.6923;82.3629
-176.9231;84.1324
-175.0000;82.2279
-210.8696;81.8374
-197.9167;84.5925
-169.2308;83.6657
-166.2420;84.0376
-176.9784;82.2956
-150.7353;78.1303
-169.5364;80.3321
-154.4218;82.2354
-149.2188;81.4503
-213.0769;82.3629
-217.3077;86.8601
-206.0150;81.8758
-172.9927;83.7072
-134.6667;83.1489
-188.6525;86.0110
-192.3077;85.9992
-212.0567;87.8762
-208.0000;82.6809
-156.9343;81.3796
-194.3662;81.3401
-205.1095;82.7761
-128.1481;78.1395
-197.9167;83.1919
-191.8367;79.8980
-176.8212;84.0783
-183.8710;79.6296
-203.4483;84.1189
-185.4962;82.8198
-148.6301;84.1121
-107.6923;82.2656
-154.4218;79.4305
-156.6667;83.1489
-182.2368;85.4770
-164.9635;82.3106
-215.4412;84.6447
-172.9927;82.7761
-197.0803;85.1037
-150.3448;82.2505
-214.2857;88.2779
-161.9048;84.1054
-151.4286;84.6186
-167.9487;84.9829
-150.7353;81.8528
-205.1095;82.7761
-142.6471;81.8528
-167.3611;85.5263
-146.1538;82.2656
-186.6197;83.6726
-123.0769;79.9321
-177.0992;84.6771
-158.3333;83.7416
-154.9669;82.2052
-167.3611;85.5263
-135.7143;81.8220
-132.3944;81.8066
-153.2374;83.2274
-210.4839;82.4074
-209.6296;81.3953
-141.8440;84.1458
-242.6230;84.7351
-242.7536;85.0974
-175.0000;80.4569
-161.1511;81.8297
-154.4776;80.4734
-192.8571;86.4024
-183.8710;85.4584
-152.5926;84.1860
-157.9310;79.9151
-180.5369;83.6240
-229.1971;82.7761
-162.5806;81.7058
-162.2517;85.0149
-160.5263;83.6031
-141.8440;84.6121
-171.0145;85.0974
-140.3974;81.7369
-216.3399;85.4708
-123.1884;80.9060
-176.9231;84.5991
-221.5385;80.9705
-164.6617;81.4111
-116.9014;79.4741
-163.6986;84.5794
-162.6866;82.3331
-149.3333;84.5532
-175.0000;84.9829
-184.6154;84.5991
-153.8462;85.0658
-134.5588;81.8528
-186.9565;87.4259
-110.6383;82.2806
-197.7444;83.2700
-220.4724;84.7029
-182.4324;87.8401
-195.5224;84.1927
-132.5203;81.0265
-165.2482;84.6121
-127.5862;83.1847
-163.3803;81.8066
-173.0496;85.0784
-163.0435;82.7688
-198.4496;82.8342
-129.1667;81.3243
-127.3333;83.1489
-199.3197;86.9103
-172.8682;78.6588
-190.7143;85.0847
-160.3053;82.3554
-173.0496;84.1458
-204.2553;84.1458
-177.0370;81.8605
-160.3053;82.3554
-145.2703;83.1633
-185.1852;82.7907
-170.7692;84.6835
-182.8571;80.4237
-132.3944;78.0746
-202.2901;81.4268
-272.7273;82.4296
-126.0274;79.9065
-184.1060;84.5466
-190.7143;81.8220
-191.8367;83.6379
-193.3333;84.5532
-202.1127;82.2731
-161.5385;81.7989
-131.2102;85.9155
-161.5385;83.6657
-157.4468;81.3480
-160.1351;82.2279
-136.2416;78.9451
-227.0270;84.5663
-214.2857;85.5508
-175.0000;79.0609
-151.0067;78.9451
-175.0000;81.7912
-160.1351;81.7602
-178.9855;81.8374
-189.0511;82.3106
-167.1429;81.8220
-165.2482;83.2132
-112.1429;80.4237
-135.7143;80.3069
-178.6667;80.8085
-223.9726;87.3832
-117.0068;81.3005
-163.0435;85.0974
-140.1408;79.9406
-195.8621;84.5860
-123.0769;79.4654
-141.2903;82.1748
-196.7105;85.9455
-219.5946;85.0340
-249.6689;85.4832
-210.8696;81.3717
-195.3020;79.8809
-193.3333;82.2128
-188.0952;81.4659
-180.6897;82.7176
